4.3639 	EXP 	123backWM: status = NOT_STARTED
10.3923 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.4091 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.4258 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.4424 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.4692 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.4956 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.5189 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.5212 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.5259 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.5427 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.5606 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.5789 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.5937 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.6156 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.6258 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.6426 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.6590 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.6756 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.6940 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.7137 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.7262 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.7440 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.7642 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.7767 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.7933 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.8101 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.8262 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.8455 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.8592 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.8757 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.8924 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.9089 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.9256 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.9425 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.9590 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.9757 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
10.9924 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.0091 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.0259 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.0426 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.0589 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.0756 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.0936 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.1162 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.1259 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.1424 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.1607 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.1805 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.1932 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.2111 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.2260 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.2426 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.2611 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.2797 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.2970 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.3090 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.3258 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.3429 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.3591 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.3757 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.3925 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.4099 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.4341 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.4426 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.4598 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.4801 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.5042 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.5211 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.5421 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
11.5605 	EXP 	practice_text: text = "In this game, you'll see animals appear one by one.\nYour task is to detect when the current animal matches the one shown N steps earlier.\n\nPress enter to continue."
